deal_id,empresa_id,nome_empresa,cnpj,pipeline,etapa,vendedor_id,vendedor_nome,data_criacao,data_fechamento,dias_ciclo,vl_mrr,vl_setup,receita_total,sigla_proposta,motivo_perda,ultima_atualizacao
B98435E0-9,13A4462F,Melo,05.297.516/1369-00,CORPORATE,Qualificação,V007,Helena Costa,2025-08-07,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-09-19
7D461B00-A,E3EEC0E1,Almeida,26.870.568/5662-00,MIDDLE,Negociação,V006,Gabriel Rocha,2025-06-09,,,0.0,0.0,0.0,PROP,,2025-08-01
36B9AB85-E,5C85C6DB,Pereira Carvalho Ltda.,41.832.856/9146-00,MIDDLE,Qualificação,V003,Carla Mendes,2024-08-01,,,0.0,0.0,0.0,PROP NEOGRID,,2024-08-23
AE5AB72D-1,4212287E,Fonseca,75.289.539/2644-00,MIDDLE,Qualificação,V004,Diego Souza,2025-08-23,,,0.0,0.0,0.0,PROP,,2025-10-20
8A8E5905-4,3DF31231,Monteiro e Filhos,33.334.680/0722-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2025-05-23,2025-07-10,48.0,6478.4,55656.36,62134.76,PROP NEOGRID,,2025-07-04
26C20D6F-D,35EF0143,Vasconcelos,06.296.201/5336-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-08-03,,,0.0,0.0,0.0,PROP,,2025-08-23
6161EE95-3,4283A2A1,Moura,01.938.026/2067-00,MIDDLE,Proposta enviada,V006,Gabriel Rocha,2024-09-24,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-11-06
A4AE7917-5,F6B87222,Moura - EI,25.537.147/8596-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-11-14,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-26
F9E42946-A,85AFEFDB,Oliveira,11.686.854/8709-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2024-11-01,,,0.0,0.0,0.0,PROP NEOGRID,,2024-12-07
E79FFB6E-6,7E995ADB,Rocha e Filhos,14.294.019/6556-00,MIDDLE,Negociação,V003,Carla Mendes,2024-09-18,,,0.0,0.0,0.0,PROP,,2024-10-24
E9EE2479-A,7A77C339,Fernandes,26.758.692/6179-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2026-02-14,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-13
2F0ECA16-6,3993A10A,Rios Caldeira Ltda.,94.808.313/6783-00,MIDDLE,Prospecção,V008,Igor Nascimento,2025-08-19,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-08-30
BE1355EC-3,2EAE5DBC,Moraes Monteiro S/A,63.116.566/7010-00,CORPORATE,Proposta enviada,V002,Bruno Carvalho,2024-09-20,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-11-19
FBD31E92-2,3F824596,Moura,26.547.935/6465-00,MIDDLE,Prospecção,V008,Igor Nascimento,2024-10-01,,,0.0,0.0,0.0,PROP,,2024-10-24
E1F06D2A-2,0EB798F6,Macedo Nogueira e Filhos,20.465.375/5646-00,MIDDLE,Prospecção,V004,Diego Souza,2025-06-30,,,0.0,0.0,0.0,PROP,,2025-08-09
F8FE3D93-4,E6484C2D,Pereira e Filhos,85.497.334/8434-00,CORPORATE,Ganho (CORPORATE),V005,Fernanda Lima,2025-07-14,2025-12-31,170.0,17043.82,106159.69,123203.51,PROP,,2025-08-08
250A4A58-5,1C1B523F,Fogaça,98.358.416/8784-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2026-04-05,,,0.0,0.0,0.0,PROP NEOGRID,,2026-05-06
CA0EB263-5,9DAB14E0,Silveira Macedo S/A,94.043.898/3640-00,MIDDLE,Qualificação,V003,Carla Mendes,2025-10-09,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-28
EFAC06B0-3,5A53EBD0,Sampaio,70.482.814/8932-00,MIDDLE,Proposta enviada,V004,Diego Souza,2024-07-13,,,0.0,0.0,0.0,PROP NEOGRID,,2024-09-01
AA459514-0,82B4894F,Montenegro,72.190.340/4384-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2025-06-16,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-12
7E78B245-2,7D7C275E,Porto,81.219.136/1939-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2025-03-23,,,0.0,0.0,0.0,PROP,,2025-04-07
26B8F52D-D,96BC0D6D,Viana,56.551.256/7468-00,CORPORATE,Proposta enviada,V001,Ana Paula Ferreira,2024-11-15,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-12-01
9CB3A489-9,F8E3E9C3,Santos Castro Ltda.,92.755.719/2856-00,MIDDLE,Ganho (MIDDLE),V004,Diego Souza,2024-08-27,2024-10-02,36.0,11824.67,10775.49,22600.16,PROP PARCEIRO,,2024-10-13
EBBCB0EF-C,BB18AD55,Nunes,91.216.558/5239-00,MIDDLE,Negociação,V004,Diego Souza,2025-02-24,,,0.0,0.0,0.0,PROP,,2025-03-13
3EBC06C5-3,F6B87222,Moura - EI,25.537.147/8596-00,MIDDLE,Qualificação,V003,Carla Mendes,2024-12-17,,,0.0,0.0,0.0,PROP,,2025-01-06
7396EC58-F,C0CDF647,Guerra,98.214.658/4044-00,MIDDLE,Qualificação,V004,Diego Souza,2025-07-23,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-22
82AC0CA6-F,0A5A4D0E,Silveira,77.997.995/5271-00,MIDDLE,Ganho (MIDDLE),V003,Carla Mendes,2024-07-12,2024-12-19,160.0,1487.33,22704.59,24191.92,PROP,,2024-08-25
10D68E31-D,5EB47A29,Pimenta,58.514.936/8998-00,CORPORATE,Prospecção,V007,Helena Costa,2025-06-21,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-28
EB42579D-4,8FD8F702,Cavalcanti,57.120.826/7734-00,CORPORATE,Ganho (CORPORATE),V007,Helena Costa,2026-04-25,2026-08-08,105.0,74563.06,138509.74,213072.8,PROP NEOGRID,,2026-04-30
6592C9EA-A,1F7D8ED3,Alves,74.801.624/5650-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2025-02-08,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-03-06
A4713ACC-9,F2130614,da Mata Novaes S.A.,20.297.021/3556-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-12-16,,,0.0,0.0,0.0,PROP NEOGRID,,2025-01-30
5E1AD509-5,D02BDC69,Leão Gomes - EI,09.743.953/3942-00,MIDDLE,Ganho (MIDDLE),V003,Carla Mendes,2025-11-20,2026-01-30,71.0,8088.68,11851.98,19940.66,PROP PARCEIRO,,2026-01-05
8355D189-1,1A0D9DD6,da Costa Caldeira S.A.,91.557.924/9912-00,MIDDLE,Qualificação,V003,Carla Mendes,2026-03-11,,,0.0,0.0,0.0,PROP NEOGRID,,2026-04-30
8AA7BC3F-3,17E69911,Gomes Mendes S/A,13.075.626/3689-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2024-07-29,,,0.0,0.0,0.0,PROP,,2024-08-08
A2280C22-F,A63232B5,Pires,67.242.388/4969-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2024-09-02,,,0.0,0.0,0.0,PROP NEOGRID,,2024-09-30
78A6A1BB-6,9641BB51,Cavalcante,99.606.530/7450-00,MIDDLE,Ganho (MIDDLE),V004,Diego Souza,2025-08-10,2025-09-28,49.0,10624.54,25149.52,35774.06,PROP NEOGRID,,2025-08-22
DBC0E6B6-8,AB8A179A,Andrade,67.190.229/4131-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-03-27,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-10
A5C4487D-5,0A5A4D0E,Silveira,77.997.995/5271-00,CORPORATE,Perdido,V002,Bruno Carvalho,2026-02-01,2026-06-04,123.0,0.0,0.0,0.0,PROP,Preço alto,2026-02-26
ACCA8E11-2,55D5913C,Sá S/A,97.278.755/8867-00,MIDDLE,Proposta enviada,V004,Diego Souza,2026-02-01,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-02-08
F15D4032-3,73515AF9,Duarte,40.244.550/2296-00,CORPORATE,Negociação,V007,Helena Costa,2025-01-24,,,0.0,0.0,0.0,PROP,,2025-03-10
D1D4B619-7,0313E25E,da Rocha,61.125.457/3875-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-07-13,,,0.0,0.0,0.0,PROP NEOGRID,,2025-09-05
D3098946-B,190693B7,Novaes,99.471.746/4887-00,CORPORATE,Proposta enviada,V005,Fernanda Lima,2024-06-09,,,0.0,0.0,0.0,PROP,,2024-06-10
753068EE-5,3FD332C7,Martins Cirino S/A,17.461.200/4711-00,MIDDLE,Perdido,V004,Diego Souza,2024-08-09,2024-12-07,120.0,0.0,0.0,0.0,PROP PARCEIRO,Projeto cancelado,2024-08-14
E94550E4-6,0DA79E68,Moreira,44.713.247/5469-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-03-22,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-18
4A5C448B-1,3E8B3878,Silveira,66.870.021/7659-00,MIDDLE,Prospecção,V003,Carla Mendes,2026-03-11,,,0.0,0.0,0.0,PROP NEOGRID,,2026-04-18
7B49758C-2,ECBA0C96,Gonçalves,59.212.499/8569-00,CORPORATE,Prospecção,V007,Helena Costa,2025-06-28,,,0.0,0.0,0.0,PROP,,2025-08-24
138A4230-4,5D989E38,da Mota,85.156.915/4522-00,CORPORATE,Proposta enviada,V005,Fernanda Lima,2025-11-11,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-19
014B4B7D-0,190693B7,Novaes,99.471.746/4887-00,CORPORATE,Qualificação,V007,Helena Costa,2025-12-09,,,0.0,0.0,0.0,PROP,,2026-01-09
22DAF972-3,FC66389E,Rodrigues,27.828.274/2257-00,MIDDLE,Negociação,V008,Igor Nascimento,2025-07-18,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-20
7DBD7C1D-2,B3F84766,Duarte,76.527.758/4161-00,MIDDLE,Qualificação,V004,Diego Souza,2025-06-14,,,0.0,0.0,0.0,PROP,,2025-07-19
A19EA6E3-5,F3EB9BA8,Sales,06.071.596/9664-00,MIDDLE,Prospecção,V004,Diego Souza,2026-03-09,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-19
E909F6C4-7,18B11F1A,Câmara,37.575.844/1986-00,MIDDLE,Qualificação,V008,Igor Nascimento,2026-03-23,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-23
1816D3F5-8,2A632D57,Jesus,71.369.594/4064-00,MIDDLE,Qualificação,V004,Diego Souza,2025-12-28,,,0.0,0.0,0.0,PROP NEOGRID,,2026-01-08
F837AFA6-F,7965BC2E,Aparecida,50.305.641/3953-00,CORPORATE,Negociação,V005,Fernanda Lima,2024-10-04,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-10-04
2F253B0D-8,4E0DFAFD,Alves,99.650.477/3586-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-08-24,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-25
7207CBC7-9,65E68BDA,Campos,52.312.432/9212-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2025-03-26,,,0.0,0.0,0.0,PROP,,2025-05-18
BD718DB1-7,E9FA9418,Brito,00.109.439/6907-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-01-17,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-26
EB22EAF0-3,15D2C1B6,Montenegro,93.618.324/2102-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2025-05-31,,,0.0,0.0,0.0,PROP NEOGRID,,2025-06-20
77C2519A-0,BB18AD55,Nunes,91.216.558/5239-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2024-07-13,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-07-17
47928737-5,B1D5295D,Guerra Farias Ltda.,52.408.240/0842-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-11-02,,,0.0,0.0,0.0,PROP NEOGRID,,2025-11-07
E6AA4D74-6,364CD2EC,Dias - ME,62.312.038/7509-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2025-04-01,2025-07-18,108.0,26370.19,115358.2,141728.39,PROP PARCEIRO,,2025-04-10
8F8692FB-4,87762197,Vasconcelos,26.343.517/5183-00,CORPORATE,Prospecção,V007,Helena Costa,2025-06-20,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-01
1FBE7CFF-4,7A77C339,Fernandes,26.758.692/6179-00,CORPORATE,Ganho (CORPORATE),V002,Bruno Carvalho,2024-12-18,2025-04-16,119.0,71405.98,76701.56,148107.54,PROP PARCEIRO,,2025-01-25
2BB61CA7-E,F6B87222,Moura - EI,25.537.147/8596-00,MIDDLE,Prospecção,V008,Igor Nascimento,2025-04-21,,,0.0,0.0,0.0,PROP NEOGRID,,2025-04-26
C05F96C1-1,B1D5295D,Guerra Farias Ltda.,52.408.240/0842-00,CORPORATE,Qualificação,V007,Helena Costa,2024-06-10,,,0.0,0.0,0.0,PROP,,2024-08-08
CE7DEECA-4,358F2450,Ribeiro S/A,95.342.836/4408-00,MIDDLE,Proposta enviada,V003,Carla Mendes,2025-07-10,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-29
5E4AE83B-C,9C4ADCE3,Ferreira,05.648.149/1778-00,CORPORATE,Perdido,V005,Fernanda Lima,2025-08-22,2026-01-07,138.0,0.0,0.0,0.0,PROP PARCEIRO,Preço alto,2025-10-19
3ACDF725-8,FC66389E,Rodrigues,27.828.274/2257-00,CORPORATE,Qualificação,V007,Helena Costa,2025-03-07,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-04-28
FB5BBF5B-9,E252C667,Pires,45.562.386/9222-00,MIDDLE,Qualificação,V003,Carla Mendes,2024-12-04,,,0.0,0.0,0.0,PROP NEOGRID,,2024-12-15
21924403-E,0A9DCD56,Sá,34.316.117/2400-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2026-02-07,2026-05-29,111.0,70756.65,51670.65,122427.3,PROP PARCEIRO,,2026-03-25
B2E49980-6,40545E41,Souza e Filhos,08.621.182/3398-00,MIDDLE,Negociação,V008,Igor Nascimento,2024-08-03,,,0.0,0.0,0.0,PROP,,2024-08-16
7A87DA59-9,0567375A,Vasconcelos Moreira - ME,81.685.054/2357-00,CORPORATE,Prospecção,V005,Fernanda Lima,2024-06-13,,,0.0,0.0,0.0,PROP,,2024-07-08
B47FFF80-5,A7659693,Melo - ME,50.723.688/7676-00,CORPORATE,Prospecção,V007,Helena Costa,2025-01-17,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-02-24
A8C006B7-1,6D067F2C,Costa Marques Ltda.,82.337.498/9413-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2024-06-13,,,0.0,0.0,0.0,PROP NEOGRID,,2024-06-18
E32079B3-C,5C85C6DB,Pereira Carvalho Ltda.,41.832.856/9146-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2026-01-09,,,0.0,0.0,0.0,PROP,,2026-03-04
74820D87-4,0C17F01C,Teixeira - EI,25.135.427/8498-00,CORPORATE,Prospecção,V002,Bruno Carvalho,2024-07-07,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-07-19
C4638976-0,E450BF36,Sá Moraes S/A,96.575.692/4593-00,CORPORATE,Qualificação,V007,Helena Costa,2025-12-03,,,0.0,0.0,0.0,PROP,,2026-01-29
E9426DFE-C,6FEED30D,Câmara,93.796.603/3419-00,CORPORATE,Negociação,V007,Helena Costa,2024-12-23,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-07
FE15E74A-8,65E68BDA,Campos,52.312.432/9212-00,CORPORATE,Prospecção,V007,Helena Costa,2026-03-12,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-08
B5D68500-7,3E8B3878,Silveira,66.870.021/7659-00,MIDDLE,Ganho (MIDDLE),V006,Gabriel Rocha,2026-03-27,2026-08-03,129.0,6595.53,16373.96,22969.49,PROP PARCEIRO,,2026-05-05
432F4718-4,D1202414,Gomes Correia - EI,55.188.442/2583-00,MIDDLE,Prospecção,V003,Carla Mendes,2024-11-09,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-11-13
9ED73113-2,6008BAE9,Dias Silva Ltda.,17.154.544/4328-00,MIDDLE,Ganho (MIDDLE),V008,Igor Nascimento,2025-01-04,2025-02-07,34.0,7927.04,28291.01,36218.05,PROP NEOGRID,,2025-02-01
DAAB33B3-8,1A913C89,Sampaio,72.151.070/2966-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-10-19,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-11-02
52B71E9D-1,A9C1B795,Casa Grande Alves S/A,93.248.086/1317-00,MIDDLE,Perdido,V008,Igor Nascimento,2025-12-20,2026-03-10,80.0,0.0,0.0,0.0,PROP NEOGRID,Sem budget,2026-02-08
2192E49A-2,7FC4FB9C,Pires Cunha Ltda.,22.292.706/5379-00,MIDDLE,Negociação,V004,Diego Souza,2024-08-05,,,0.0,0.0,0.0,PROP,,2024-09-16
234E3DCC-5,5271D9CA,Mendonça - EI,87.072.867/9087-00,MIDDLE,Prospecção,V004,Diego Souza,2025-11-24,,,0.0,0.0,0.0,PROP NEOGRID,,2026-01-23
5C30BFBD-C,40545E41,Souza e Filhos,08.621.182/3398-00,MIDDLE,Qualificação,V004,Diego Souza,2024-10-10,,,0.0,0.0,0.0,PROP NEOGRID,,2024-11-01
0D9BB6BC-C,5D989E38,da Mota,85.156.915/4522-00,CORPORATE,Prospecção,V001,Ana Paula Ferreira,2026-02-27,,,0.0,0.0,0.0,PROP,,2026-03-06
1BC6086F-F,05976912,Silva Fernandes S.A.,12.419.049/6631-00,CORPORATE,Qualificação,V005,Fernanda Lima,2025-05-05,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-05-22
A21A3E35-0,4E7166BC,Freitas,32.133.480/3965-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2026-03-13,2026-07-08,117.0,64924.02,144770.6,209694.62,PROP,,2026-03-19
82EB4887-9,F7914921,Vasconcelos e Filhos,31.713.900/5329-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2024-11-30,2024-12-31,31.0,17528.47,26528.31,44056.78,PROP,,2025-01-27
36AAF1E8-6,6B9DBA05,Rezende,79.855.241/4060-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-02-05,,,0.0,0.0,0.0,PROP,,2025-02-14
9014FD03-D,AE6F3E50,Sampaio Lima Ltda.,10.341.316/4752-00,MIDDLE,Qualificação,V004,Diego Souza,2025-12-29,,,0.0,0.0,0.0,PROP NEOGRID,,2026-02-16
191F116E-A,BE4580CF,Castro,50.671.657/2628-00,CORPORATE,Prospecção,V007,Helena Costa,2025-05-19,,,0.0,0.0,0.0,PROP NEOGRID,,2025-06-11
9214B015-D,B055FECC,Leão e Filhos,62.316.658/7603-00,MIDDLE,Qualificação,V004,Diego Souza,2025-11-29,,,0.0,0.0,0.0,PROP,,2025-12-07
6AA1BDCD-3,0DA79E68,Moreira,44.713.247/5469-00,MIDDLE,Qualificação,V008,Igor Nascimento,2025-01-19,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-02-11
A792A878-4,8FD8F702,Cavalcanti,57.120.826/7734-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2024-11-20,,,0.0,0.0,0.0,PROP NEOGRID,,2024-12-15
B0AC04B4-B,136ABA6F,Aragão S.A.,44.472.126/4647-00,CORPORATE,Qualificação,V007,Helena Costa,2026-03-27,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-03-30
E15B2E54-7,18B11F1A,Câmara,37.575.844/1986-00,MIDDLE,Qualificação,V006,Gabriel Rocha,2025-06-16,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-12
157427C2-A,7E995ADB,Rocha e Filhos,14.294.019/6556-00,CORPORATE,Negociação,V007,Helena Costa,2024-07-13,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-08-23
38F12989-3,0CB8182B,Novais,64.381.561/4978-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-10-13,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-11-03
E22FEBA0-0,E10DE2E4,Moraes Melo e Filhos,15.451.680/8760-00,MIDDLE,Negociação,V004,Diego Souza,2024-11-17,,,0.0,0.0,0.0,PROP,,2024-12-19
E21C0CF8-2,D1202414,Gomes Correia - EI,55.188.442/2583-00,MIDDLE,Proposta enviada,V004,Diego Souza,2026-04-10,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-26
CAD2B9E7-1,0F362584,Teixeira,87.403.450/5415-00,CORPORATE,Ganho (CORPORATE),V005,Fernanda Lima,2025-02-25,2025-07-09,134.0,13283.14,18392.4,31675.54,PROP NEOGRID,,2025-03-13
A42AAD19-A,CA607380,Ramos,20.643.611/0371-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-01-29,,,0.0,0.0,0.0,PROP NEOGRID,,2025-02-19
609CBA01-8,15E4AE09,Cirino,59.514.846/5648-00,CORPORATE,Negociação,V002,Bruno Carvalho,2025-05-10,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-15
A2CD4B0D-5,B8994D0D,da Costa,79.252.419/1380-00,CORPORATE,Negociação,V002,Bruno Carvalho,2026-01-16,,,0.0,0.0,0.0,PROP NEOGRID,,2026-02-14
5ADC0F13-9,4DEAC070,Melo Alves - EI,53.017.426/8414-00,CORPORATE,Prospecção,V007,Helena Costa,2025-03-08,,,0.0,0.0,0.0,PROP,,2025-04-07
85732716-C,E21D20A5,Teixeira e Filhos,68.733.950/0479-00,CORPORATE,Qualificação,V005,Fernanda Lima,2024-06-09,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-07-28
D690F493-9,D1DFBA49,Gomes Marques Ltda.,83.982.258/7139-00,MIDDLE,Ganho (MIDDLE),V008,Igor Nascimento,2024-07-21,2024-11-11,113.0,14951.16,21292.5,36243.66,PROP NEOGRID,,2024-09-05
44933D41-A,E21D20A5,Teixeira e Filhos,68.733.950/0479-00,MIDDLE,Ganho (MIDDLE),V004,Diego Souza,2024-12-02,2025-01-08,37.0,7786.7,14815.96,22602.66,PROP PARCEIRO,,2025-01-03
50D2231C-9,98F57D6E,Cassiano,46.786.691/2517-00,CORPORATE,Proposta enviada,V007,Helena Costa,2025-01-04,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-01-27
1AF00BFC-0,8FD8F702,Cavalcanti,57.120.826/7734-00,CORPORATE,Proposta enviada,V007,Helena Costa,2026-01-11,,,0.0,0.0,0.0,PROP,,2026-02-13
8BC8FFCC-C,0D7C130F,Leão,89.691.085/8994-00,CORPORATE,Prospecção,V005,Fernanda Lima,2025-04-15,,,0.0,0.0,0.0,PROP,,2025-04-24
93815F6A-6,B4F9271B,Leão,27.484.677/3782-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2025-07-17,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-17
FECDB445-7,8DA571B6,Pinto Marques e Filhos,77.514.010/5123-00,CORPORATE,Proposta enviada,V001,Ana Paula Ferreira,2026-03-19,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-16
498754AD-2,E9D19EFB,Sales,84.443.106/9872-00,MIDDLE,Negociação,V008,Igor Nascimento,2024-08-21,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-09-19
9F28B01A-E,44E554CB,Rocha Silveira e Filhos,87.431.527/4205-00,MIDDLE,Proposta enviada,V004,Diego Souza,2025-06-04,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-30
6CAE421C-A,D9846E1E,Nascimento,66.156.545/2711-00,MIDDLE,Prospecção,V008,Igor Nascimento,2025-05-21,,,0.0,0.0,0.0,PROP NEOGRID,,2025-07-07
B76B89EF-8,E07C1996,Sousa S.A.,11.526.218/1599-00,MIDDLE,Proposta enviada,V004,Diego Souza,2026-04-08,,,0.0,0.0,0.0,PROP PARCEIRO,,2026-04-27
C43FD779-8,B4F9271B,Leão,27.484.677/3782-00,CORPORATE,Proposta enviada,V001,Ana Paula Ferreira,2025-10-18,,,0.0,0.0,0.0,PROP,,2025-11-23
37E0252F-C,F0F7CBA0,Aparecida,09.133.412/3281-00,CORPORATE,Negociação,V001,Ana Paula Ferreira,2025-12-31,,,0.0,0.0,0.0,PROP,,2026-01-17
EED8E8D9-A,292D3B5B,Porto,99.309.728/9623-00,CORPORATE,Prospecção,V007,Helena Costa,2026-02-06,,,0.0,0.0,0.0,PROP NEOGRID,,2026-03-15
29113B62-3,0D7C130F,Leão,89.691.085/8994-00,CORPORATE,Qualificação,V001,Ana Paula Ferreira,2025-05-20,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-06-09
56EAE9CA-3,85FA5A07,Camargo Martins S/A,43.102.786/8144-00,MIDDLE,Prospecção,V003,Carla Mendes,2026-01-22,,,0.0,0.0,0.0,PROP,,2026-02-07
77DF09AB-2,D2457A9D,Oliveira e Filhos,05.151.864/4925-00,CORPORATE,Prospecção,V007,Helena Costa,2024-06-08,,,0.0,0.0,0.0,PROP NEOGRID,,2024-06-19
F644C623-F,35EF0143,Vasconcelos,06.296.201/5336-00,CORPORATE,Negociação,V005,Fernanda Lima,2025-03-30,,,0.0,0.0,0.0,PROP NEOGRID,,2025-04-15
5E06625F-8,E9D19EFB,Sales,84.443.106/9872-00,MIDDLE,Perdido,V003,Carla Mendes,2026-03-11,2026-05-06,56.0,0.0,0.0,0.0,PROP,Projeto cancelado,2026-04-12
4E9E9EA3-D,0A5A4D0E,Silveira,77.997.995/5271-00,MIDDLE,Perdido,V006,Gabriel Rocha,2026-03-02,2026-05-27,86.0,0.0,0.0,0.0,PROP NEOGRID,Preço alto,2026-03-28
48797700-F,D37CC67F,Pastor Cunha S.A.,69.033.119/0790-00,CORPORATE,Ganho (CORPORATE),V001,Ana Paula Ferreira,2025-08-01,2025-12-25,146.0,77260.6,104513.64,181774.24,PROP,,2025-09-18
E3BA08AA-4,03736618,Correia,65.827.109/1043-00,CORPORATE,Qualificação,V007,Helena Costa,2025-02-01,,,0.0,0.0,0.0,PROP,,2025-03-23
880A14EE-E,F1DD5D76,Caldeira,08.470.076/6177-00,CORPORATE,Qualificação,V002,Bruno Carvalho,2025-08-25,,,0.0,0.0,0.0,PROP PARCEIRO,,2025-09-22
848E7767-C,9DAB14E0,Silveira Macedo S/A,94.043.898/3640-00,CORPORATE,Prospecção,V007,Helena Costa,2024-08-06,,,0.0,0.0,0.0,PROP,,2024-08-09
A6682B99-0,D02BDC69,Leão Gomes - EI,09.743.953/3942-00,MIDDLE,Prospecção,V006,Gabriel Rocha,2024-06-06,,,0.0,0.0,0.0,PROP PARCEIRO,,2024-06-19
5D982017-7,E10DE2E4,Moraes Melo e Filhos,15.451.680/8760-00,MIDDLE,Prospecção,V003,Carla Mendes,2025-06-30,,,0.0,0.0,0.0,PROP,,2025-08-15
A866723A-6,3BE386AF,Marques - EI,89.373.467/0656-00,MIDDLE,Ganho (MIDDLE),V004,Diego Souza,2024-08-16,2024-12-28,134.0,14403.84,10912.51,25316.35,PROP PARCEIRO,,2024-10-15
551F6646-5,3F5B5AAB,Campos Costa S.A.,58.693.806/8687-00,MIDDLE,Proposta enviada,V008,Igor Nascimento,2025-07-28,,,0.0,0.0,0.0,PROP NEOGRID,,2025-08-10
9D239241-0,895AB29C,Vargas Cardoso - ME,85.646.799/7024-00,MIDDLE,Perdido,V006,Gabriel Rocha,2026-04-17,2026-05-26,39.0,0.0,0.0,0.0,PROP NEOGRID,Preço alto,2026-06-13
